"XRENENT","XRENDOCNO","XRENSEQ","XREN001","XREN002","XREN003","XREN004","XREN005","XREN006","XREN007","XREN008","XREN009","XREN010","XREN011","XREN012","XREN013","XREN014","XREN015","XREN016","XREN017","XREN018","XREN019","XRENORGA","XREN020","XREN021","XREN022","XREN023","XREN024","XREN025","XREN026","XREN027","XREN028","XREN029","XREN030","XREN031","XREN032","XREN033","XREN040","XREN041","XREN042","XREN043","XREN100","XREN101","XREN103","XREN104","XREN105","XREN113","XREN114","XREN115","XREN121","XREN123","XREN124","XREN125","XREN131","XREN133","XREN134","XREN135","XRENUD001","XRENUD002","XRENUD003","XRENUD004","XRENUD005","XRENUD006","XRENUD007","XRENUD008","XRENUD009","XRENUD010","XRENUD011","XRENUD012","XRENUD013","XRENUD014","XRENUD015","XRENUD016","XRENUD017","XRENUD018","XRENUD019","XRENUD020","XRENUD021","XRENUD022","XRENUD023","XRENUD024","XRENUD025","XRENUD026","XRENUD027","XRENUD028","XRENUD029","XRENUD030"
"60","601-AP94-180300006","30","2018","3","AP","01","601-AP01-180200222","28","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX096","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","482.050000","0.000000","482.050000","482.050000","0.000000","482.050000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","31","2018","3","AP","01","601-AP01-180200222","29","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX096","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","94.800000","0.000000","94.800000","94.800000","0.000000","94.800000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","32","2018","3","AP","01","601-AP01-180200222","30","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX096","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","726.290000","0.000000","726.290000","726.290000","0.000000","726.290000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","33","2018","3","AP","01","601-AP01-180200222","31","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX096","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","374.390000","0.000000","374.390000","374.390000","0.000000","374.390000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","34","2018","3","AP","01","601-AP01-180200222","32","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX096","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","110.870000","0.000000","110.870000","110.870000","0.000000","110.870000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","35","2018","3","AP","01","601-AP01-180200222","33","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX096","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","2378.120000","0.000000","2378.120000","2378.120000","0.000000","2378.120000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","36","2018","3","AP","01","601-AP01-180200222","34","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX096","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","2294.560000","0.000000","2294.560000","2294.560000","0.000000","2294.560000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","37","2018","3","AP","01","601-AP01-180200222","35","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX096","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","2448.840000","0.000000","2448.840000","2448.840000","0.000000","2448.840000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","38","2018","3","AP","01","601-AP01-180200222","36","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX096","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","1439.730000","0.000000","1439.730000","1439.730000","0.000000","1439.730000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","39","2018","3","AP","01","601-AP01-180200222","37","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX096","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","899.830000","0.000000","899.830000","899.830000","0.000000","899.830000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","40","2018","3","AP","01","601-AP01-180200222","38","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX096","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","2204.580000","0.000000","2204.580000","2204.580000","0.000000","2204.580000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","41","2018","3","AP","01","601-AP01-180200222","39","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX096","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","1732.170000","0.000000","1732.170000","1732.170000","0.000000","1732.170000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","42","2018","3","AP","01","601-AP01-180200222","40","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX096","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","777.710000","0.000000","777.710000","777.710000","0.000000","777.710000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","43","2018","3","AP","01","601-AP01-180200222","41","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX096","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","89.980000","0.000000","89.980000","89.980000","0.000000","89.980000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","44","2018","3","AP","01","601-AP01-180200222","42","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX096","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","559.180000","0.000000","559.180000","559.180000","0.000000","559.180000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","45","2018","3","AP","01","601-AP01-180200222","43","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX096","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","51.420000","0.000000","51.420000","51.420000","0.000000","51.420000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","46","2018","3","AP","01","601-AP01-180200222","44","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX096","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","282.800000","0.000000","282.800000","282.800000","0.000000","282.800000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","47","2018","3","AP","01","601-AP01-180200222","45","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX096","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","144.620000","0.000000","144.620000","144.620000","0.000000","144.620000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","48","2018","3","AP","01","601-AP01-180200222","46","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX096","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","212.100000","0.000000","212.100000","212.100000","0.000000","212.100000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","49","2018","3","AP","01","601-AP01-180200222","47","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX096","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","392.070000","0.000000","392.070000","392.070000","0.000000","392.070000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","50","2018","3","AP","01","601-AP01-180200222","48","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX096","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","2246.360000","0.000000","2246.360000","2246.360000","0.000000","2246.360000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","51","2018","3","AP","01","601-AP01-180200222","49","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX096","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","273.160000","0.000000","273.160000","273.160000","0.000000","273.160000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","52","2018","3","AP","01","601-AP01-180200222","50","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX096","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","89.980000","0.000000","89.980000","89.980000","0.000000","89.980000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","53","2018","3","AP","01","601-AP01-180200222","51","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX096","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","221.740000","0.000000","221.740000","221.740000","0.000000","221.740000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","54","2018","3","AP","01","601-AP01-180200222","52","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX096","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","380.820000","0.000000","380.820000","380.820000","0.000000","380.820000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","55","2018","3","AP","01","601-AP01-180200222","53","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX096","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","212.100000","0.000000","212.100000","212.100000","0.000000","212.100000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","56","2018","3","AP","01","601-AP01-180200222","54","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX096","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","86.770000","0.000000","86.770000","86.770000","0.000000","86.770000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","57","2018","3","AP","01","601-AP01-180200222","55","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX096","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","141.400000","0.000000","141.400000","141.400000","0.000000","141.400000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","58","2018","3","AP","01","601-AP01-180200222","56","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX096","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","347.080000","0.000000","347.080000","347.080000","0.000000","347.080000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","59","2018","3","AP","01","601-AP01-180200222","57","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX096","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","302.090000","0.000000","302.090000","302.090000","0.000000","302.090000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","60","2018","3","AP","01","601-AP01-180200222","58","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX096","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","550.180000","0.000000","550.180000","550.180000","0.000000","550.180000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","61","2018","3","AP","01","601-AP01-180200222","59","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX096","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","899.830000","0.000000","899.830000","899.830000","0.000000","899.830000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","62","2018","3","AP","01","601-AP01-180200222","60","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX096","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","32.140000","0.000000","32.140000","32.140000","0.000000","32.140000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","63","2018","3","AP","01","601-AP01-180200222","61","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX080","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","123.420000","0.000000","123.420000","123.420000","0.000000","123.420000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","64","2018","3","AP","01","601-AP01-180200222","62","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX080","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","134.790000","0.000000","134.790000","134.790000","0.000000","134.790000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","65","2018","3","AP","01","601-AP01-180200222","63","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX080","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","134.790000","0.000000","134.790000","134.790000","0.000000","134.790000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","66","2018","3","AP","01","601-AP01-180200222","64","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX080","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","86.070000","0.000000","86.070000","86.070000","0.000000","86.070000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","67","2018","3","AP","01","601-AP01-180200222","65","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX080","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","86.070000","0.000000","86.070000","86.070000","0.000000","86.070000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","68","2018","3","AP","01","601-AP01-180200222","66","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX080","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","66.580000","0.000000","66.580000","66.580000","0.000000","66.580000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","69","2018","3","AP","01","601-AP01-180200222","67","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX080","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","38.970000","0.000000","38.970000","38.970000","0.000000","38.970000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","70","2018","3","AP","01","601-AP01-180200222","68","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX080","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","71.450000","0.000000","71.450000","71.450000","0.000000","71.450000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","71","2018","3","AP","01","601-AP01-180200222","69","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX080","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","196.500000","0.000000","196.500000","196.500000","0.000000","196.500000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","72","2018","3","AP","01","601-AP01-180200222","70","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX080","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","37.350000","0.000000","37.350000","37.350000","0.000000","37.350000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","73","2018","3","AP","01","601-AP01-180200222","71","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX080","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","129.910000","0.000000","129.910000","129.910000","0.000000","129.910000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","74","2018","3","AP","01","601-AP01-180200222","72","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX080","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","56.840000","0.000000","56.840000","56.840000","0.000000","56.840000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","75","2018","3","AP","01","601-AP01-180200222","73","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX080","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","48.720000","0.000000","48.720000","48.720000","0.000000","48.720000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","76","2018","3","AP","01","601-AP01-180200222","74","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX080","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","105.560000","0.000000","105.560000","105.560000","0.000000","105.560000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","77","2018","3","AP","01","601-AP01-180200222","75","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX080","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","22.740000","0.000000","22.740000","22.740000","0.000000","22.740000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","78","2018","3","AP","01","601-AP01-180200222","76","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX080","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","405.970000","0.000000","405.970000","405.970000","0.000000","405.970000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","79","2018","3","AP","01","601-AP01-180200222","77","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX080","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","107.180000","0.000000","107.180000","107.180000","0.000000","107.180000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","80","2018","3","AP","01","601-AP01-180200222","78","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX080","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","48.720000","0.000000","48.720000","48.720000","0.000000","48.720000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","81","2018","3","AP","01","601-AP01-180200222","79","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX080","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","162.390000","0.000000","162.390000","162.390000","0.000000","162.390000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","82","2018","3","AP","01","601-AP01-180200222","80","0","2018/2/28","101512","101512","ZZ","","","","B05","1186","M18BZ006","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","1583.350000","0.000000","1583.350000","1583.350000","0.000000","1583.350000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","83","2018","3","AP","01","601-AP01-180200222","81","0","2018/2/28","101512","101512","ZZ","","","","B05","1186","M18BZ006","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","487.180000","0.000000","487.180000","487.180000","0.000000","487.180000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","84","2018","3","AP","01","601-AP01-180200222","82","0","2018/2/28","101512","101512","ZZ","","","","B05","1186","M18BZ006","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","519.660000","0.000000","519.660000","519.660000","0.000000","519.660000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","85","2018","3","AP","01","601-AP01-180200222","83","0","2018/2/28","101512","101512","ZZ","","","","B05","1186","M18BZ006","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","357.260000","0.000000","357.260000","357.260000","0.000000","357.260000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","86","2018","3","AP","01","601-AP01-180200222","84","0","2018/2/28","101512","101512","ZZ","","","","B05","1186","M18BZ006","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","357.260000","0.000000","357.260000","357.260000","0.000000","357.260000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","87","2018","3","AP","01","601-AP01-180200222","85","0","2018/2/28","101512","101512","ZZ","","","","B05","1186","M18BZ006","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","357.260000","0.000000","357.260000","357.260000","0.000000","357.260000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","88","2018","3","AP","01","601-AP01-180200222","86","0","2018/2/28","101512","101512","ZZ","","","","B05","1186","M18BZ006","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","470.940000","0.000000","470.940000","470.940000","0.000000","470.940000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","89","2018","3","AP","01","601-AP01-180200222","87","0","2018/2/28","101512","101512","ZZ","","","","B05","1186","M18BZ006","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","438.460000","0.000000","438.460000","438.460000","0.000000","438.460000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","90","2018","3","AP","01","601-AP01-180200222","88","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX108","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","389.740000","0.000000","389.740000","389.740000","0.000000","389.740000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","91","2018","3","AP","01","601-AP01-180200222","89","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX108","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","43.850000","0.000000","43.850000","43.850000","0.000000","43.850000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","92","2018","3","AP","01","601-AP01-180200222","90","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX108","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","77.950000","0.000000","77.950000","77.950000","0.000000","77.950000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","93","2018","3","AP","01","601-AP01-180200222","91","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX108","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","73.080000","0.000000","73.080000","73.080000","0.000000","73.080000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","94","2018","3","AP","01","601-AP01-180200222","92","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX108","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","626.840000","0.000000","626.840000","626.840000","0.000000","626.840000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"60","601-AP94-180300006","95","2018","3","AP","01","601-AP01-180200222","93","0","2018/2/28","101512","101512","ZZ","","","","B05","1166","M17ZX108","","220201","MN60-1","","","","","","","","","","","","","","","001","0.000000","22210101","1403","CNY","1.000000","217.610000","0.000000","217.610000","217.610000","0.000000","217.610000","0.0000000000","","","","0.0000000000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
