"XMDKENT","XMDKSITE","XMDKUNIT","XMDKDOCNO","XMDKDOCDT","XMDK000","XMDK001","XMDK002","XMDK003","XMDK004","XMDK005","XMDK006","XMDK007","XMDK008","XMDK009","XMDK010","XMDK011","XMDK012","XMDK013","XMDK014","XMDK015","XMDK016","XMDK017","XMDK018","XMDK019","XMDK020","XMDK021","XMDK022","XMDK023","XMDK024","XMDK025","XMDK026","XMDK027","XMDK028","XMDK029","XMDK030","XMDK031","XMDK032","XMDK033","XMDK034","XMDK035","XMDK036","XMDK037","XMDK038","XMDK039","XMDK040","XMDK041","XMDK042","XMDK043","XMDK044","XMDK045","XMDK051","XMDK052","XMDK053","XMDK054","XMDK055","XMDK081","XMDK082","XMDK083","XMDK084","XMDK200","XMDK201","XMDK202","XMDK203","XMDK204","XMDK205","XMDK206","XMDK207","XMDK208","XMDK209","XMDK210","XMDK211","XMDK212","XMDK213","XMDK214","XMDKOWNID","XMDKOWNDP","XMDKCRTID","XMDKCRTDP","XMDKCRTDT","XMDKMODID","XMDKMODDT","XMDKCNFID","XMDKCNFDT","XMDKPSTID","XMDKPSTDT","XMDKSTUS","XMDKUD001","XMDKUD002","XMDKUD003","XMDKUD004","XMDKUD005","XMDKUD006","XMDKUD007","XMDKUD008","XMDKUD009","XMDKUD010","XMDKUD011","XMDKUD012","XMDKUD013","XMDKUD014","XMDKUD015","XMDKUD016","XMDKUD017","XMDKUD018","XMDKUD019","XMDKUD020","XMDKUD021","XMDKUD022","XMDKUD023","XMDKUD024","XMDKUD025","XMDKUD026","XMDKUD027","XMDKUD028","XMDKUD029","XMDKUD030","XMDK085","XMDK086","XMDK046","XMDK087","XMDK047","XMDK088","XMDK089","XMDLENT","XMDLSITE","XMDLDOCNO","XMDLSEQ","XMDL001","XMDL002","XMDL003","XMDL004","XMDL005","XMDL006","XMDL007","XMDL008","XMDL009","XMDL010","XMDL011","XMDL012","XMDL013","XMDL014","XMDL015","XMDL016","XMDL017","XMDL018","XMDL019","XMDL020","XMDL021","XMDL022","XMDL023","XMDL024","XMDL025","XMDL026","XMDL027","XMDL028","XMDL029","XMDL030","XMDL031","XMDL032","XMDL033","XMDL034","XMDL035","XMDL036","XMDL037","XMDL038","XMDL039","XMDL040","XMDL041","XMDL042","XMDL043","XMDL044","XMDL045","XMDL046","XMDL047","XMDL048","XMDL049","XMDL050","XMDL051","XMDL052","XMDL053","XMDL054","XMDL055","XMDL081","XMDL082","XMDL083","XMDL084","XMDL085","XMDL086","XMDL087","XMDL088","XMDL089","XMDL090","XMDL091","XMDL092","XMDL093","XMDL200","XMDL201","XMDL202","XMDL203","XMDL204","XMDL205","XMDL206","XMDL207","XMDL208","XMDL209","XMDL210","XMDL211","XMDL212","XMDL213","XMDL214","XMDL215","XMDL216","XMDL217","XMDL218","XMDL219","XMDL220","XMDL222","XMDL223","XMDL224","XMDL225","XMDL226","XMDLUNIT","XMDLORGA","XMDLUD001","XMDLUD002","XMDLUD003","XMDLUD004","XMDLUD005","XMDLUD006","XMDLUD007","XMDLUD008","XMDLUD009","XMDLUD010","XMDLUD011","XMDLUD012","XMDLUD013","XMDLUD014","XMDLUD015","XMDLUD016","XMDLUD017","XMDLUD018","XMDLUD019","XMDLUD020","XMDLUD021","XMDLUD022","XMDLUD023","XMDLUD024","XMDLUD025","XMDLUD026","XMDLUD027","XMDLUD028","XMDLUD029","XMDLUD030","XMDL056","XMDL094","XMDL095","XMDL227","XMDL228","XMDL057","XMDL058","XMDL096","XMDL059","XMDL060","XMDL097","XMDL098"
"60","MN60-1","","601-XMD1-170600004","20-6月-17","6","11-9月-17","","659","SC","","","100007","100007","100007","1001","5","002","17.00","Y","02","CNY","1.0000000000","QJ001","","","","","","","","","","","","","001","","","","","","","","","","","1","5","","1","26517.360000","31025.310000","4507.950000","6/16退回我司","","","5","N","1","","","100007","","","","","","","","","","","0.000000","","659","SC","659","SC","20-6月 -17 03.59.44 下午","380","11-9月 -17 08.08.52 上午","107","03-7月 -17 11.47.38 上午","380","11-9月 -17 08.08.51 上午","S","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","1","","1","N","","","","60","MN60-1","601-XMD1-170600004","1","","","","","","","1","810023"," ","","","","N","KJ004"," "," ","PCS","1.000000","","","PCS","1.000000","N","373.651200","002","17.00","319.360000","373.650000","54.290000","ZJ00006","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","N","","","","0.000000","","0.000000","","","XT001",""," ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","Y","","","","","0.000000","0.000000","","","","","","0.000000","0.000000","","0.000000","0.000000","0.000000","0.000000","","","","","","","","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","0.000000","","","","0","","","0","0.000000","","","0"
"60","MN60-1","","601-XMD1-170600004","20-6月-17","6","11-9月-17","","659","SC","","","100007","100007","100007","1001","5","002","17.00","Y","02","CNY","1.0000000000","QJ001","","","","","","","","","","","","","001","","","","","","","","","","","1","5","","1","26517.360000","31025.310000","4507.950000","6/16退回我司","","","5","N","1","","","100007","","","","","","","","","","","0.000000","","659","SC","659","SC","20-6月 -17 03.59.44 下午","380","11-9月 -17 08.08.52 上午","107","03-7月 -17 11.47.38 上午","380","11-9月 -17 08.08.51 上午","S","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","1","","1","N","","","","60","MN60-1","601-XMD1-170600004","2","","","","","","","1","810022"," ","","","","N","KJ004"," "," ","PCS","23.000000","","","PCS","23.000000","N","634.140000","002","17.00","12466.000000","14585.220000","2119.220000","ZJ00007","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","N","","","","0.000000","","0.000000","","","XT001",""," ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","Y","","","","","0.000000","0.000000","","","","","","0.000000","0.000000","","0.000000","0.000000","0.000000","0.000000","","","","","","","","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","0.000000","","","","0","","","0","0.000000","","","0"
"60","MN60-1","","601-XMD1-170600004","20-6月-17","6","11-9月-17","","659","SC","","","100007","100007","100007","1001","5","002","17.00","Y","02","CNY","1.0000000000","QJ001","","","","","","","","","","","","","001","","","","","","","","","","","1","5","","1","26517.360000","31025.310000","4507.950000","6/16退回我司","","","5","N","1","","","100007","","","","","","","","","","","0.000000","","659","SC","659","SC","20-6月 -17 03.59.44 下午","380","11-9月 -17 08.08.52 上午","107","03-7月 -17 11.47.38 上午","380","11-9月 -17 08.08.51 上午","S","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","1","","1","N","","","","60","MN60-1","601-XMD1-170600004","3","","","","","","","1","810020"," ","","","","N","KJ004"," "," ","PCS","13.000000","","","PCS","13.000000","N","1111.500000","002","17.00","12350.000000","14449.500000","2099.500000","ZJ00004","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","N","","","","0.000000","","0.000000","","","XT001",""," ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","Y","","","","","0.000000","0.000000","","","","","","0.000000","0.000000","","0.000000","0.000000","0.000000","0.000000","","","","","","","","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","0.000000","","","","0","","","0","0.000000","","","0"
"60","MN60-1","","601-XMD1-170600004","20-6月-17","6","11-9月-17","","659","SC","","","100007","100007","100007","1001","5","002","17.00","Y","02","CNY","1.0000000000","QJ001","","","","","","","","","","","","","001","","","","","","","","","","","1","5","","1","26517.360000","31025.310000","4507.950000","6/16退回我司","","","5","N","1","","","100007","","","","","","","","","","","0.000000","","659","SC","659","SC","20-6月 -17 03.59.44 下午","380","11-9月 -17 08.08.52 上午","107","03-7月 -17 11.47.38 上午","380","11-9月 -17 08.08.51 上午","S","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","1","","1","N","","","","60","MN60-1","601-XMD1-170600004","4","","","","","","","1","810019"," ","","","","N","KJ004"," "," ","PCS","3.000000","","","PCS","3.000000","N","425.154600","002","17.00","1090.140000","1275.460000","185.320000","ZJ00012","","","S95738A","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","N","","","","0.000000","","0.000000","","","XT001",""," ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","Y","","","","","0.000000","0.000000","","","","","","0.000000","0.000000","","0.000000","0.000000","0.000000","0.000000","","","","","","","","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","0.000000","","","","0","","","0","0.000000","","","0"
"60","MN60-1","","601-XMD1-170600004","20-6月-17","6","11-9月-17","","659","SC","","","100007","100007","100007","1001","5","002","17.00","Y","02","CNY","1.0000000000","QJ001","","","","","","","","","","","","","001","","","","","","","","","","","1","5","","1","26517.360000","31025.310000","4507.950000","6/16退回我司","","","5","N","1","","","100007","","","","","","","","","","","0.000000","","659","SC","659","SC","20-6月 -17 03.59.44 下午","380","11-9月 -17 08.08.52 上午","107","03-7月 -17 11.47.38 上午","380","11-9月 -17 08.08.51 上午","S","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","1","","1","N","","","","60","MN60-1","601-XMD1-170600004","5","","","","","","","1","810021"," ","","","","N","KJ004"," "," ","PCS","2.000000","","","PCS","2.000000","N","170.738100","002","17.00","291.860000","341.480000","49.620000","ZJ00008","","","SB89063","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","N","","","","0.000000","","0.000000","","","XT001",""," ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","Y","","","","","0.000000","0.000000","","","","","","0.000000","0.000000","","0.000000","0.000000","0.000000","0.000000","","","","","","","","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","0.000000","","","","0","","","0","0.000000","","","0"
"60","MN60-1","","601-XMD1-170600005","22-6月-17","6","11-9月-17","","659","SC","","","100012","100012","100012","1001","5","002","17.00","Y","02","CNY","1.0000000000","QJ001","","","","","","","","","","","","","001","","","","","","","","","","","1","5","","1","2648.000000","3098.160000","450.160000","6/21退货我司","","","5","N","1","","","100012","","","","","","","","","","","0.000000","","659","SC","659","SC","22-6月 -17 10.11.54 上午","380","11-9月 -17 08.09.12 上午","107","03-7月 -17 11.47.53 上午","380","11-9月 -17 08.09.12 上午","S","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","1","","1","N","","","","60","MN60-1","601-XMD1-170600005","1","","","","","","","1","810034"," ","","","","N","KJ004"," "," ","PCS","1.000000","","","PCS","1.000000","N","3098.160000","002","17.00","2648.000000","3098.160000","450.160000","ZJ00013","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","N","","","","0.000000","","0.000000","","","XT001",""," ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","Y","","","","","0.000000","0.000000","","","","","","0.000000","0.000000","","0.000000","0.000000","0.000000","0.000000","","","","","","","","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","0.000000","","","","0","","","0","0.000000","","","0"
"60","MN60-1","","601-XMD1-170500001","03-5月-17","6","03-5月-17","","659","SC","","","100836","100836","100836","1001","5","002","17.00","Y","02","CNY","1.0000000000","QJ004","","","","","","","","","","","","C01","001","","","","","","","","","","","1","5","","1","30413.600000","35583.910000","5170.310000","4/7退货，实际已4/14补货","","","5","N","1","","","100836","","","","","","","","","","","0.000000","","659","SC","659","SC","03-5月 -17 09.51.10 上午","291","01-6月 -17 11.42.53 上午","291","26-5月 -17 02.05.07 下午","291","01-6月 -17 11.42.52 上午","S","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","1","","1","N","","","","60","MN60-1","601-XMD1-170500001","1","","","","","","","1","810046"," ","","","","N","KJ004"," "," ","PCS","70.000000","","0.000000","PCS","70.000000","N","508.341600","002","17.00","30413.600000","35583.910000","5170.310000","ZJ00043","","","FK40","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","N","X","","","0.000000","","0.000000","","","XT001",""," ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","Y","","","","","0.000000","0.000000","","","","","","0.000000","0.000000","","0.000000","0.000000","0.000000","0.000000","","","","","","","","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","0.000000","","","","0","","","0","0.000000","","","0"
"60","MN60-1","","601-XMD1-170500006","08-5月-17","6","08-5月-17","","659","SC","","","100010","100010","100010","1001","5","002","17.00","Y","02","CNY","1.0000000000","QJ001","","","","","","","","","","","","","001","","","","","","","","","","","1","5","","1","106734.070000","124878.860000","18144.790000","4/20退回我司","","","5","N","1","","","100010","","","","","","","","","","","0.000000","","659","SC","659","SC","08-5月 -17 01.27.47 下午","291","26-5月 -17 02.00.39 下午","291","26-5月 -17 02.00.23 下午","291","26-5月 -17 02.00.39 下午","S","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","1","","1","N","","","","60","MN60-1","601-XMD1-170500006","1","","","","","","","1","810017"," ","","","","N","KJ004"," "," ","PCS","47.000000","","0.000000","PCS","47.000000","N","1680.084900","002","17.00","67490.590000","78963.990000","11473.400000","ZJ00002","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","N","","","","0.000000","","0.000000","","","XT001",""," ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","Y","","","","","0.000000","0.000000","","","","","","0.000000","0.000000","","0.000000","0.000000","0.000000","0.000000","","","","","","","","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","0.000000","","","","0","","","0","0.000000","","","0"
"60","MN60-1","","601-XMD1-170500006","08-5月-17","6","08-5月-17","","659","SC","","","100010","100010","100010","1001","5","002","17.00","Y","02","CNY","1.0000000000","QJ001","","","","","","","","","","","","","001","","","","","","","","","","","1","5","","1","106734.070000","124878.860000","18144.790000","4/20退回我司","","","5","N","1","","","100010","","","","","","","","","","","0.000000","","659","SC","659","SC","08-5月 -17 01.27.47 下午","291","26-5月 -17 02.00.39 下午","291","26-5月 -17 02.00.23 下午","291","26-5月 -17 02.00.39 下午","S","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","1","","1","N","","","","60","MN60-1","601-XMD1-170500006","2","","","","","","","1","810060"," ","","","","N","KJ004"," "," ","PCS","34.000000","","0.000000","PCS","34.000000","N","1350.437400","002","17.00","39243.480000","45914.870000","6671.390000","ZJ00003","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","N","","","","0.000000","","0.000000","","","XT001",""," ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","Y","","","","","0.000000","0.000000","","","","","","0.000000","0.000000","","0.000000","0.000000","0.000000","0.000000","","","","","","","","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","0.000000","","","","0","","","0","0.000000","","","0"
"60","MN60-1","","601-XMD1-170500002","03-5月-17","6","03-5月-17","","659","SC","","","100007","100007","100007","1001","5","002","17.00","Y","02","CNY","1.0000000000","QJ001","","","","","","","","","","","","","001","","","","","","","","","","","1","5","","1","27125.980000","31737.400000","4611.420000","实际4/11退回我司","","","5","N","1","","","100007","","","","","","","","","","","0.000000","","659","SC","659","SC","03-5月 -17 10.56.03 上午","291","26-5月 -17 02.02.49 下午","107","24-5月 -17 04.44.28 下午","291","26-5月 -17 02.02.48 下午","S","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","1","","1","N","","","","60","MN60-1","601-XMD1-170500002","1","","","","","","","1","810022"," ","","","","N","KJ004"," "," ","PCS","3.000000","","0.000000","PCS","3.000000","N","634.140000","002","17.00","1626.000000","1902.420000","276.420000","ZJ00007","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","N","","","","0.000000","","0.000000","","","XT001",""," ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","Y","","","","","0.000000","0.000000","","","","","","0.000000","0.000000","","0.000000","0.000000","0.000000","0.000000","","","","","","","","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","0.000000","","","","0","","","0","0.000000","","","0"
"60","MN60-1","","601-XMD1-170500002","03-5月-17","6","03-5月-17","","659","SC","","","100007","100007","100007","1001","5","002","17.00","Y","02","CNY","1.0000000000","QJ001","","","","","","","","","","","","","001","","","","","","","","","","","1","5","","1","27125.980000","31737.400000","4611.420000","实际4/11退回我司","","","5","N","1","","","100007","","","","","","","","","","","0.000000","","659","SC","659","SC","03-5月 -17 10.56.03 上午","291","26-5月 -17 02.02.49 下午","107","24-5月 -17 04.44.28 下午","291","26-5月 -17 02.02.48 下午","S","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","1","","1","N","","","","60","MN60-1","601-XMD1-170500002","2","","","","","","","1","810020"," ","","","","N","KJ004"," "," ","PCS","22.000000","","0.000000","PCS","22.000000","N","1111.500000","002","17.00","20900.000000","24453.000000","3553.000000","ZJ00004","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","N","","","","0.000000","","0.000000","","","XT001",""," ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","Y","","","","","0.000000","0.000000","","","","","","0.000000","0.000000","","0.000000","0.000000","0.000000","0.000000","","","","","","","","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","0.000000","","","","0","","","0","0.000000","","","0"
"60","MN60-1","","601-XMD1-170500002","03-5月-17","6","03-5月-17","","659","SC","","","100007","100007","100007","1001","5","002","17.00","Y","02","CNY","1.0000000000","QJ001","","","","","","","","","","","","","001","","","","","","","","","","","1","5","","1","27125.980000","31737.400000","4611.420000","实际4/11退回我司","","","5","N","1","","","100007","","","","","","","","","","","0.000000","","659","SC","659","SC","03-5月 -17 10.56.03 上午","291","26-5月 -17 02.02.49 下午","107","24-5月 -17 04.44.28 下午","291","26-5月 -17 02.02.48 下午","S","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","1","","1","N","","","","60","MN60-1","601-XMD1-170500002","3","","","","","","","1","810021"," ","","","","N","KJ004"," "," ","PCS","4.000000","","0.000000","PCS","4.000000","N","170.738100","002","17.00","583.720000","682.950000","99.230000","ZJ00008","","","SB89063","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","N","","","","0.000000","","0.000000","","","XT001",""," ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","Y","","","","","0.000000","0.000000","","","","","","0.000000","0.000000","","0.000000","0.000000","0.000000","0.000000","","","","","","","","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","0.000000","","","","0","","","0","0.000000","","","0"
"60","MN60-1","","601-XMD1-170500002","03-5月-17","6","03-5月-17","","659","SC","","","100007","100007","100007","1001","5","002","17.00","Y","02","CNY","1.0000000000","QJ001","","","","","","","","","","","","","001","","","","","","","","","","","1","5","","1","27125.980000","31737.400000","4611.420000","实际4/11退回我司","","","5","N","1","","","100007","","","","","","","","","","","0.000000","","659","SC","659","SC","03-5月 -17 10.56.03 上午","291","26-5月 -17 02.02.49 下午","107","24-5月 -17 04.44.28 下午","291","26-5月 -17 02.02.48 下午","S","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","1","","1","N","","","","60","MN60-1","601-XMD1-170500002","4","","","","","","","1","810024"," ","","","","N","KJ004"," "," ","PCS","4.000000","","0.000000","PCS","4.000000","N","176.248800","002","17.00","602.560000","705.000000","102.440000","ZJ00005","","","RC66218","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","N","","","","0.000000","","0.000000","","","XT001",""," ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","Y","","","","","0.000000","0.000000","","","","","","0.000000","0.000000","","0.000000","0.000000","0.000000","0.000000","","","","","","","","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","0.000000","","","","0","","","0","0.000000","","","0"
"60","MN60-1","","601-XMD1-170500002","03-5月-17","6","03-5月-17","","659","SC","","","100007","100007","100007","1001","5","002","17.00","Y","02","CNY","1.0000000000","QJ001","","","","","","","","","","","","","001","","","","","","","","","","","1","5","","1","27125.980000","31737.400000","4611.420000","实际4/11退回我司","","","5","N","1","","","100007","","","","","","","","","","","0.000000","","659","SC","659","SC","03-5月 -17 10.56.03 上午","291","26-5月 -17 02.02.49 下午","107","24-5月 -17 04.44.28 下午","291","26-5月 -17 02.02.48 下午","S","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","1","","1","N","","","","60","MN60-1","601-XMD1-170500002","5","","","","","","","1","810023"," ","","","","N","KJ004"," "," ","PCS","5.000000","","0.000000","PCS","5.000000","N","373.651200","002","17.00","1596.800000","1868.260000","271.460000","ZJ00006","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","N","","","","0.000000","","0.000000","","","XT001",""," ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","Y","","","","","0.000000","0.000000","","","","","","0.000000","0.000000","","0.000000","0.000000","0.000000","0.000000","","","","","","","","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","0.000000","","","","0","","","0","0.000000","","","0"
"60","MN60-1","","601-XMD1-170500002","03-5月-17","6","03-5月-17","","659","SC","","","100007","100007","100007","1001","5","002","17.00","Y","02","CNY","1.0000000000","QJ001","","","","","","","","","","","","","001","","","","","","","","","","","1","5","","1","27125.980000","31737.400000","4611.420000","实际4/11退回我司","","","5","N","1","","","100007","","","","","","","","","","","0.000000","","659","SC","659","SC","03-5月 -17 10.56.03 上午","291","26-5月 -17 02.02.49 下午","107","24-5月 -17 04.44.28 下午","291","26-5月 -17 02.02.48 下午","S","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","1","","1","N","","","","60","MN60-1","601-XMD1-170500002","6","","","","","","","1","810019"," ","","","","N","KJ004"," "," ","PCS","5.000000","","0.000000","PCS","5.000000","N","425.154600","002","17.00","1816.900000","2125.770000","308.870000","ZJ00012","","","S95738A","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","N","","","","0.000000","","0.000000","","","XT001",""," ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","Y","","","","","0.000000","0.000000","","","","","","0.000000","0.000000","","0.000000","0.000000","0.000000","0.000000","","","","","","","","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","0.000000","","","","0","","","0","0.000000","","","0"
"60","MN60-1","","601-XMD1-170900007","22-9月-17","6","01-11月-17","","659","SC","","","100010","100010","100010","1001","5","002","17.00","Y","02","CNY","1.0000000000","QJ001","","","","","","","","","","","","","001","","","","","","","","","","","1","5","","1","2306.280000","2698.350000","392.070000","9/21与张仲珣一起跟车带回，其中一件料废，另一件成品退回实验分析，实验后也不能用于发货了。","","","5","N","1","","","100010","","","","","","","","","","","0.000000","","659","SC","659","SC","22-9月 -17 09.02.29 上午","498","09-11月-17 04.35.37 下午","107","25-9月 -17 01.17.10 下午","498","09-11月-17 04.35.36 下午","S","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","1","","1","N","","","","60","MN60-1","601-XMD1-170900007","1","","","","","","","1","810060"," ","","","","N","KJ004"," "," ","PCS","2.000000","","","PCS","2.000000","N","1349.173800","002","17.00","2306.280000","2698.350000","392.070000","ZJ00003","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","N","","","","0.000000","","0.000000","","","XT001",""," ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","Y","","","","","0.000000","0.000000","","","","","","0.000000","0.000000","","0.000000","0.000000","0.000000","0.000000","","","","","","","","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","0.000000","","","","0","","","0","0.000000","","","0"
"60","MN60-1","","601-XMD1-170500007","10-5月-17","6","10-5月-17","","659","SC","","","100012","100012","100012","1001","5","002","17.00","Y","02","CNY","1.0000000000","QJ001","","","","","","","","","","","","C01","001","","","","","","","","","","","1","5","","1","2648.000000","3098.160000","450.160000","5/8退回我司，当天已换货1件","","","5","N","1","","","100012","","","","","","","","","","","0.000000","","659","SC","659","SC","10-5月 -17 09.44.37 上午","291","26-5月 -17 01.59.48 下午","291","26-5月 -17 01.59.43 下午","291","26-5月 -17 01.59.47 下午","S","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","1","","1","N","","","","60","MN60-1","601-XMD1-170500007","1","","","","","","","1","810034"," ","","","","N","KJ004"," "," ","PCS","1.000000","","0.000000","PCS","1.000000","N","3098.160000","002","17.00","2648.000000","3098.160000","450.160000","ZJ00013","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","N","X","","","0.000000","","0.000000","","","XT001",""," ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","Y","","","","","0.000000","0.000000","","","","","","0.000000","0.000000","","0.000000","0.000000","0.000000","0.000000","","","","","","","","","0.000000","","","","","","","","","","","","","","","","","","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","","","","","","","","","","","0.000000","","","","0","","","0","0.000000","","","0"
